,drug,cell_line,IC50
83201,CZC24832,TE441T,5.540932
83202,Camptothecin,TE441T,-3.177591
83203,Cediranib,TE441T,1.960532
83204,Crizotinib,TE441T,1.275921
83205,Cyclophosphamide,TE441T,4.957857
83206,Dabrafenib,TE441T,4.528469
83207,Dactinomycin,TE441T,-6.353996
83208,Dactolisib,TE441T,-2.099867
83209,Daporinad,TE441T,-5.052266
83210,Dinaciclib,TE441T,-4.860805
83211,Docetaxel,TE441T,-4.90898
83212,Doramapimod,TE441T,3.441424
83213,EHT-1864,TE441T,2.517508
83214,EPZ004777,TE441T,4.842143
83215,EPZ5676,TE441T,4.850821
83216,Elesclomol,TE441T,-4.425863
83217,Entinostat,TE441T,0.273909
83218,Epirubicin,TE441T,-2.302039
83219,Erlotinib,TE441T,3.160451
83220,Foretinib,TE441T,-0.213272
83221,Fulvestrant,TE441T,3.117698
83222,GDC0810,TE441T,4.63806
83223,GNE-317,TE441T,-0.086581
83224,GSK1904529A,TE441T,2.890322
83225,GSK2578215A,TE441T,4.153068
83226,GSK2606414,TE441T,4.815594
83227,GSK269962A,TE441T,2.248325
83228,GSK343,TE441T,2.600458
83229,GSK591,TE441T,4.048165
83230,GW441756,TE441T,3.991442
83231,Gemcitabine,TE441T,-2.227516
83232,I-BET-762,TE441T,3.921806
83233,I-BRD9,TE441T,2.889338
83234,Ibrutinib,TE441T,4.335184
83235,Ipatasertib,TE441T,2.837081
83236,Irinotecan,TE441T,0.894394
83237,JNK Inhibitor VIII,TE441T,4.544967
83238,JQ1,TE441T,3.16365
83239,KRAS (G12C) Inhibitor-12,TE441T,4.491956
83240,KU-55933,TE441T,5.210673
83241,LCL161,TE441T,4.713902
83242,LGK974,TE441T,5.201148
83243,LJI308,TE441T,3.741202
83244,LY2109761,TE441T,4.624753
83245,Lapatinib,TE441T,2.87441
83246,Lenalidomide,TE441T,5.120455
83247,Lestaurtinib,TE441T,0.559165
83248,Linsitinib,TE441T,2.96493
83249,Luminespib,TE441T,-3.853933
83250,MG-132,TE441T,-1.46822
83251,MIRA-1,TE441T,4.978014
83252,MK-1775,TE441T,0.093968
83253,MK-2206,TE441T,1.617153
83254,MK-8776,TE441T,2.087941
83255,ML323,TE441T,4.235721
83256,MN-64,TE441T,4.774977
83257,Methotrexate,TE441T,2.692062
83258,Mirin,TE441T,3.459549
83259,Motesanib,TE441T,5.521114
83260,NU7441,TE441T,2.876739
83261,NVP-ADW742,TE441T,1.406846
83262,Navitoclax,TE441T,0.725338
83263,Nilotinib,TE441T,2.26195
83264,Niraparib,TE441T,2.79436
83265,Nutlin-3a (-),TE441T,0.854535
83266,OF-1,TE441T,2.706176
83267,OSI-027,TE441T,1.617164
83268,OTX015,TE441T,4.737733
83269,Olaparib,TE441T,3.288036
83270,Osimertinib,TE441T,1.545406
83271,Oxaliplatin,TE441T,2.189217
83272,P22077,TE441T,2.549195
83273,PCI-34051,TE441T,3.154956
83274,PD0325901,TE441T,4.742244
83275,PF-4708671,TE441T,3.011339
83276,PFI-1,TE441T,4.310666
83277,PFI3,TE441T,5.464755
83278,PLX-4720,TE441T,3.215593
83279,PRIMA-1MET,TE441T,1.795483
83280,PRT062607,TE441T,1.797014
83281,Paclitaxel,TE441T,-3.493605
83282,Palbociclib,TE441T,4.423764
83283,Pevonedistat,TE441T,0.383048
83284,Picolinici-acid,TE441T,5.458746
83285,Piperlongumine,TE441T,0.334685
83286,RO-3306,TE441T,1.640103
83287,RVX-208,TE441T,5.389433
83288,Rapamycin,TE441T,-0.788151
83289,Refametinib,TE441T,5.522781
83290,Ribociclib,TE441T,4.120186
83291,Rucaparib,TE441T,3.798184
83292,SB216763,TE441T,5.59973
83293,SB505124,TE441T,1.865134
83294,SB590885,TE441T,4.412174
83295,SCH772984,TE441T,4.116258
83296,SGC0946,TE441T,2.200573
83297,SL0101,TE441T,4.780265
83298,SN-38,TE441T,-4.430343
83299,Sabutoclax,TE441T,-0.719201
83300,Savolitinib,TE441T,3.268842
83301,Selumetinib,TE441T,4.14816
83302,Sepantronium bromide,TE441T,-3.167596
83303,Serdemetan,TE441T,3.594197
83304,Sorafenib,TE441T,2.007898
83305,Staurosporine,TE441T,-2.318186
83306,Tamoxifen,TE441T,4.500009
83307,Tanespimycin,TE441T,-0.406373
83308,Taselisib,TE441T,1.352424
83309,Telomerase Inhibitor IX,TE441T,-0.26363
83310,Temozolomide,TE441T,5.971305
83311,Temsirolimus,TE441T,0.826623
83312,Tretinoin,TE441T,4.590994
83313,Ulixertinib,TE441T,5.47012
83314,Uprosertib,TE441T,3.112691
83315,VE821,TE441T,2.947808
83316,VX-11e,TE441T,4.698
83317,Veliparib,TE441T,5.519713
83318,Venetoclax,TE441T,0.688722
83319,Vinorelbine,TE441T,-3.401209
83320,Vismodegib,TE441T,3.708525
83321,Vorinostat,TE441T,0.990065
83322,WIKI4,TE441T,4.383346
83323,WZ4003,TE441T,5.486094
83324,Wee1 Inhibitor,TE441T,2.350337
83325,Wnt-C59,TE441T,3.881092
83326,XAV939,TE441T,3.496663
83327,YK-4-279,TE441T,1.82672
83328,ZM447439,TE441T,1.05986
83329,5-Fluorouracil,NCIH727,7.908644
83330,5-azacytidine,NCIH727,5.663337
83331,A-366,NCIH727,5.041865
83332,ABT737,NCIH727,1.021537
83333,AGI-5198,NCIH727,6.331094
83334,AGI-6780,NCIH727,4.285452
83335,AGK2,NCIH727,2.917578
83336,AMG-319,NCIH727,6.349304
83337,AZ6102,NCIH727,3.470257
83338,AZD1332,NCIH727,5.666255
83339,AZD2014,NCIH727,5.950755
83340,AZD3759,NCIH727,3.097095
83341,AZD4547,NCIH727,4.449596
83342,AZD5153,NCIH727,3.260769
83343,AZD5363,NCIH727,5.0853
83344,AZD5438,NCIH727,5.843442
83345,AZD5582,NCIH727,6.301645
83346,AZD5991,NCIH727,6.369124
83347,AZD6738,NCIH727,2.621687
83348,AZD7762,NCIH727,-0.069148
83349,AZD8055,NCIH727,2.828044
83350,AZD8186,NCIH727,6.510851
83351,Acetalax,NCIH727,7.010408
83352,Afatinib,NCIH727,2.858553
83353,Afuresertib,NCIH727,2.102544
83354,Alisertib,NCIH727,4.579327
83355,Avagacestat,NCIH727,4.41604
83356,Axitinib,NCIH727,4.325912
83357,BI-2536,NCIH727,4.833495
83358,BIBR-1532,NCIH727,5.237686
83359,BMS-345541,NCIH727,6.483066
83360,BMS-536924,NCIH727,1.11832
83361,BMS-754807,NCIH727,1.988748
83362,Bleomycin,NCIH727,4.349149
83363,Bleomycin (50 uM),NCIH727,8.269778
83364,Bortezomib,NCIH727,-2.545046
83365,Bosutinib,NCIH727,2.996402
83366,Bromosporine,NCIH727,3.136307
83367,Buparlisib,NCIH727,2.601781
83368,CCT007093,NCIH727,5.087836
83369,CPI-637,NCIH727,5.202866
83370,CZC24832,NCIH727,6.275568
83371,Camptothecin,NCIH727,1.063479
83372,Carmustine,NCIH727,6.763004
83373,Cediranib,NCIH727,3.438774
83374,Cisplatin,NCIH727,5.581303
83375,Crizotinib,NCIH727,2.933756
83376,Cyclophosphamide,NCIH727,6.663702
83377,Cytarabine,NCIH727,3.325947
83378,Dabrafenib,NCIH727,3.798034
83379,Dactinomycin,NCIH727,-1.15317
83380,Dactolisib,NCIH727,-0.179111
83381,Daporinad,NCIH727,-4.979311
83382,Dihydrorotenone,NCIH727,2.53217
83383,Dinaciclib,NCIH727,1.238367
83384,Docetaxel,NCIH727,1.220375
83385,Doramapimod,NCIH727,6.631427
83386,EHT-1864,NCIH727,1.707562
83387,EPZ004777,NCIH727,6.925897
83388,EPZ5676,NCIH727,6.6618
83389,Elephantin,NCIH727,5.016152
83390,Entinostat,NCIH727,3.868104
83391,Epirubicin,NCIH727,4.164732
83392,Erlotinib,NCIH727,5.240952
83393,Fludarabine,NCIH727,6.304461
83394,Foretinib,NCIH727,0.906594
83395,Fulvestrant,NCIH727,4.536248
83396,GDC0810,NCIH727,6.432294
83397,GNE-317,NCIH727,1.721313
83398,GSK-LSD1,NCIH727,3.265233
83399,GSK1904529A,NCIH727,5.056476
83400,GSK2110183B,NCIH727,4.661982
83401,GSK2578215A,NCIH727,6.638672
83402,GSK2606414,NCIH727,4.616848
83403,GSK2801,NCIH727,5.621866
83404,GSK2830371,NCIH727,6.539612
83405,GSK343,NCIH727,5.19743
83406,GSK591,NCIH727,4.475675
83407,GW441756,NCIH727,2.986831
83408,Gallibiscoquinazole,NCIH727,3.657794
83409,Gemcitabine,NCIH727,2.345659
83410,I-BET-762,NCIH727,5.84625
83411,I-BRD9,NCIH727,5.974372
83412,ICL-SIRT078,NCIH727,5.369674
83413,Ibrutinib,NCIH727,6.376094
83414,Ipatasertib,NCIH727,3.241715
83415,Irinotecan,NCIH727,4.012142
83416,JNK Inhibitor VIII,NCIH727,5.355952
83417,JQ1,NCIH727,6.098736
83418,KRAS (G12C) Inhibitor-12,NCIH727,7.253888
83419,KU-55933,NCIH727,6.554979
83420,L-Oxonoreleagnine,NCIH727,4.180664
83421,LCL161,NCIH727,5.802041
83422,LGK974,NCIH727,4.284797
83423,LJI308,NCIH727,6.396239
83424,LMP744,NCIH727,5.459505
83425,LY2109761,NCIH727,6.612544
83426,Lapatinib,NCIH727,5.828155
83427,Lenalidomide,NCIH727,6.646496
83428,Lestaurtinib,NCIH727,2.574376
83429,Linsitinib,NCIH727,2.526451
83430,Luminespib,NCIH727,0.024689
83431,MG-132,NCIH727,-0.582774
83432,MIM1,NCIH727,4.955137
83433,MIRA-1,NCIH727,5.982555
83434,MK-1775,NCIH727,2.384434
83435,MK-2206,NCIH727,3.214202
83436,MK-8776,NCIH727,3.662526
83437,ML323,NCIH727,4.23994
83438,MN-64,NCIH727,5.899554
83439,Methotrexate,NCIH727,-0.320085
83440,Mirin,NCIH727,8.917797
83441,Mitoxantrone,NCIH727,4.488106
83442,Motesanib,NCIH727,6.664325
83443,N-acetyl cysteine,NCIH727,9.81243
83444,NU7441,NCIH727,6.158761
83445,NVP-ADW742,NCIH727,2.468145
83446,Navitoclax,NCIH727,2.355088
83447,Nelarabine,NCIH727,6.633904
83448,Nilotinib,NCIH727,3.383882
83449,Niraparib,NCIH727,6.128062
83450,Nutlin-3a (-),NCIH727,6.075654
83451,OF-1,NCIH727,4.611402
83452,OSI-027,NCIH727,2.376767
83453,OTX015,NCIH727,4.736548
83454,Obatoclax Mesylate,NCIH727,1.995707
83455,Olaparib,NCIH727,4.820308
83456,Osimertinib,NCIH727,3.95585
83457,Oxaliplatin,NCIH727,5.980186
83458,P22077,NCIH727,6.629398
83459,PCI-34051,NCIH727,4.913652
83460,PD0325901,NCIH727,-2.381518
83461,PFI-1,NCIH727,4.331654
83462,PFI3,NCIH727,6.409911
83463,PLX-4720,NCIH727,4.659251
83464,POMHEX,NCIH727,0.875167
83465,PRIMA-1MET,NCIH727,7.120319
83466,PRT062607,NCIH727,3.794803
83467,Paclitaxel,NCIH727,0.058068
83468,Palbociclib,NCIH727,3.298852
83469,Pevonedistat,NCIH727,3.502966
83470,Picolinici-acid,NCIH727,5.764224
83471,Podophyllotoxin bromide,NCIH727,3.492209
83472,RO-3306,NCIH727,6.65673
83473,RVX-208,NCIH727,6.037289
83474,Rapamycin,NCIH727,0.462245
83475,Refametinib,NCIH727,-0.409747
83476,Ribociclib,NCIH727,4.445086
83477,Romidepsin,NCIH727,-3.489068
83478,Rucaparib,NCIH727,4.319003
83479,SB216763,NCIH727,5.630073
83480,SB590885,NCIH727,4.393018
83481,SCH772984,NCIH727,-0.122973
83482,SGC-CBP30,NCIH727,5.072929
83483,SGC0946,NCIH727,2.5517
83484,SN-38,NCIH727,3.556335
83485,Sabutoclax,NCIH727,3.913686
83486,Savolitinib,NCIH727,4.323794
83487,Schweinfurthin A,NCIH727,4.35357
83488,Selumetinib,NCIH727,1.022345
83489,Sepantronium bromide,NCIH727,-3.040682
83490,Serdemetan,NCIH727,3.279509
83491,Sinularin,NCIH727,5.068287
83492,Sorafenib,NCIH727,2.497041
83493,Staurosporine,NCIH727,-2.837274
83494,TW 37,NCIH727,2.119047
83495,Tamoxifen,NCIH727,4.353155
83496,Tanespimycin,NCIH727,1.470216
83497,Taselisib,NCIH727,2.045474
83498,Telomerase Inhibitor IX,NCIH727,1.8844
83499,Temozolomide,NCIH727,8.352732
83500,Temsirolimus,NCIH727,1.506522
83501,Teniposide,NCIH727,4.384526
83502,Topotecan,NCIH727,3.739112
83503,UMI-77,NCIH727,1.924671
83504,Ulixertinib,NCIH727,0.675136
83505,Uprosertib,NCIH727,2.866573
83506,VE821,NCIH727,3.39016
83507,VX-11e,NCIH727,1.356237
83508,Veliparib,NCIH727,4.85293
83509,Venetoclax,NCIH727,4.888334
83510,Vinblastine,NCIH727,-0.641668
83511,Vincristine,NCIH727,4.726487
83512,Vinorelbine,NCIH727,0.599496
83513,Vismodegib,NCIH727,4.644961
83514,Vorinostat,NCIH727,2.939738
83515,WIKI4,NCIH727,4.884946
83516,WZ4003,NCIH727,6.25178
83517,Wee1 Inhibitor,NCIH727,1.442155
83518,Wnt-C59,NCIH727,4.4378
83519,XAV939,NCIH727,5.349654
83520,YK-4-279,NCIH727,5.508684
83521,ZM447439,NCIH727,5.016812
83522,Zoledronate,NCIH727,4.850628
83523,alpha-lipoic acid,NCIH727,7.62724
83524,glutathione,NCIH727,9.175299
83525,5-Fluorouracil,ONS76,3.290477
83526,5-azacytidine,ONS76,3.060304
83527,A-366,ONS76,5.769862
83528,ABT737,ONS76,3.035622
83529,AGI-5198,ONS76,5.285137
83530,AGI-6780,ONS76,5.27074
83531,AGK2,ONS76,4.113467
83532,AMG-319,ONS76,5.682159
83533,AZ6102,ONS76,2.076294
83534,AZD1332,ONS76,5.93964
83535,AZD2014,ONS76,3.007641
83536,AZD3759,ONS76,3.36043
83537,AZD4547,ONS76,4.456252
83538,AZD5153,ONS76,1.477542
83539,AZD5363,ONS76,3.186653
83540,AZD5438,ONS76,2.038261
83541,AZD5582,ONS76,2.045172
83542,AZD5991,ONS76,5.924411
83543,AZD6738,ONS76,0.415921
83544,AZD7762,ONS76,-1.311698
83545,AZD8055,ONS76,-1.621878
83546,AZD8186,ONS76,5.630235
83547,Acetalax,ONS76,6.966151
83548,Afatinib,ONS76,2.020209
83549,Afuresertib,ONS76,2.892306
83550,Alisertib,ONS76,2.15442
83551,Avagacestat,ONS76,5.946469
83552,Axitinib,ONS76,2.806011
83553,BI-2536,ONS76,0.392967
83554,BIBR-1532,ONS76,5.259097
83555,BMS-345541,ONS76,2.818839
83556,BMS-536924,ONS76,4.161448
83557,BMS-754807,ONS76,5.581558
83558,Bleomycin,ONS76,2.728757
83559,Bleomycin (50 uM),ONS76,4.441994
83560,Bortezomib,ONS76,-5.122766
83561,Bosutinib,ONS76,3.834828
83562,Bromosporine,ONS76,3.243042
83563,Buparlisib,ONS76,2.095917
83564,CCT007093,ONS76,5.080222
83565,CPI-637,ONS76,4.759546
83566,CZC24832,ONS76,5.453057
83567,Camptothecin,ONS76,-2.026524
83568,Carmustine,ONS76,6.377107
83569,Cediranib,ONS76,2.419456
83570,Cisplatin,ONS76,2.566944
83571,Crizotinib,ONS76,2.823098
83572,Cyclophosphamide,ONS76,5.727824
83573,Cytarabine,ONS76,3.26662
83574,Dabrafenib,ONS76,4.523242
83575,Dactinomycin,ONS76,-4.458829
83576,Dactolisib,ONS76,-1.996792
83577,Daporinad,ONS76,-5.222444
83578,Dihydrorotenone,ONS76,1.585406
83579,Dinaciclib,ONS76,-2.995975
83580,Docetaxel,ONS76,-3.941522
83581,Doramapimod,ONS76,4.520119
83582,EHT-1864,ONS76,3.639542
83583,EPZ004777,ONS76,5.68443
83584,EPZ5676,ONS76,6.213147
83585,Elephantin,ONS76,3.183196
83586,Entinostat,ONS76,2.774354
83587,Epirubicin,ONS76,-0.738195
83588,Erlotinib,ONS76,3.592463
83589,Fludarabine,ONS76,6.369091
83590,Foretinib,ONS76,1.556941
83591,Fulvestrant,ONS76,3.821428
83592,GDC0810,ONS76,5.527627
83593,GNE-317,ONS76,1.264133
83594,GSK-LSD1,ONS76,3.329971
83595,GSK1904529A,ONS76,4.596414
83596,GSK2110183B,ONS76,3.901544
83597,GSK2578215A,ONS76,5.207603
83598,GSK2606414,ONS76,3.203519
83599,GSK2801,ONS76,5.174105
83600,GSK2830371,ONS76,5.951948
83601,GSK343,ONS76,4.194806
83602,GSK591,ONS76,4.177862
83603,GW441756,ONS76,3.769414
83604,Gallibiscoquinazole,ONS76,3.112289
83605,Gemcitabine,ONS76,-0.894944
83606,I-BET-762,ONS76,3.575727
83607,I-BRD9,ONS76,5.211438
83608,ICL-SIRT078,ONS76,5.139646
83609,Ibrutinib,ONS76,5.932415
83610,Ipatasertib,ONS76,4.135194
83611,Irinotecan,ONS76,2.885529
83612,JNK Inhibitor VIII,ONS76,5.554409
83613,JQ1,ONS76,2.785921
83614,KRAS (G12C) Inhibitor-12,ONS76,5.596165
83615,KU-55933,ONS76,5.951948
83616,L-Oxonoreleagnine,ONS76,3.746713
83617,LCL161,ONS76,5.362092
83618,LGK974,ONS76,5.111032
83619,LJI308,ONS76,5.833893
83620,LMP744,ONS76,-0.312452
83621,LY2109761,ONS76,5.940471
83622,Lapatinib,ONS76,4.431822
83623,Lenalidomide,ONS76,5.803572
83624,Lestaurtinib,ONS76,0.18168
83625,Linsitinib,ONS76,4.959338
83626,Luminespib,ONS76,-1.511301
83627,MG-132,ONS76,-2.067296
83628,MIM1,ONS76,3.759452
83629,MIRA-1,ONS76,6.147131
83630,MK-1775,ONS76,0.40379
83631,MK-2206,ONS76,3.800602
83632,MK-8776,ONS76,1.620805
83633,ML323,ONS76,4.380932
83634,MN-64,ONS76,5.92552
83635,Mirin,ONS76,5.044359
83636,Mitoxantrone,ONS76,0.624765
83637,Motesanib,ONS76,5.951948
83638,N-acetyl cysteine,ONS76,9.967658
83639,NU7441,ONS76,3.101524
83640,NVP-ADW742,ONS76,4.873392
83641,Navitoclax,ONS76,2.951159
83642,Nelarabine,ONS76,6.194809
83643,Nilotinib,ONS76,4.537036
83644,Niraparib,ONS76,4.603732
83645,Nutlin-3a (-),ONS76,4.62014
83646,OF-1,ONS76,5.210658
83647,OSI-027,ONS76,3.56023
83648,OTX015,ONS76,2.030475
83649,Obatoclax Mesylate,ONS76,1.021053
83650,Olaparib,ONS76,5.091378
83651,Osimertinib,ONS76,2.678233
83652,Oxaliplatin,ONS76,3.123694
83653,P22077,ONS76,5.9494
83654,PCI-34051,ONS76,4.072038
83655,PD0325901,ONS76,-1.943372
83656,PFI-1,ONS76,3.56862
83657,PFI3,ONS76,5.160388
83658,PLX-4720,ONS76,3.798371
83659,POMHEX,ONS76,3.026787
83660,PRIMA-1MET,ONS76,4.026467
83661,PRT062607,ONS76,3.090762
83662,Paclitaxel,ONS76,-3.274017
83663,Palbociclib,ONS76,3.188595
83664,Pevonedistat,ONS76,0.708482
83665,Picolinici-acid,ONS76,5.250353
83666,Podophyllotoxin bromide,ONS76,-1.123571
83667,RO-3306,ONS76,3.100984
83668,RVX-208,ONS76,5.295135
83669,Rapamycin,ONS76,-2.888989
83670,Refametinib,ONS76,-0.845491
83671,Ribociclib,ONS76,2.899622
83672,Romidepsin,ONS76,-5.751664
83673,Rucaparib,ONS76,3.912926
83674,SB216763,ONS76,5.458966
83675,SB590885,ONS76,4.424437
83676,SCH772984,ONS76,-0.970217
83677,SGC-CBP30,ONS76,5.014752
83678,SGC0946,ONS76,2.131271
83679,SN-38,ONS76,-2.457346
83680,Sabutoclax,ONS76,-0.706051
83681,Savolitinib,ONS76,3.370265
83682,Schweinfurthin A,ONS76,1.999255
83683,Selumetinib,ONS76,1.066879
83684,Sepantronium bromide,ONS76,-4.722215
83685,Serdemetan,ONS76,5.307413
83686,Sinularin,ONS76,4.523557
83687,Sorafenib,ONS76,3.468999
83688,Staurosporine,ONS76,-2.987896
83689,TW 37,ONS76,2.055772
83690,Tamoxifen,ONS76,5.009179
83691,Tanespimycin,ONS76,3.142571
83692,Taselisib,ONS76,4.219279
83693,Telomerase Inhibitor IX,ONS76,-0.026355
83694,Temozolomide,ONS76,6.70838
83695,Temsirolimus,ONS76,1.41766
83696,Teniposide,ONS76,1.051867
83697,Topotecan,ONS76,0.266389
83698,UMI-77,ONS76,2.863043
83699,Ulixertinib,ONS76,1.080768
83700,Uprosertib,ONS76,2.832099
83701,VE821,ONS76,2.53959
83702,VX-11e,ONS76,0.923058
83703,Veliparib,ONS76,5.663111
83704,Venetoclax,ONS76,3.469401
83705,Vinblastine,ONS76,-3.704992
83706,Vincristine,ONS76,-2.201779
83707,Vinorelbine,ONS76,-3.997117
83708,Vismodegib,ONS76,4.94308
83709,Vorinostat,ONS76,2.157965
83710,WIKI4,ONS76,4.903331
83711,WZ4003,ONS76,3.788478
83712,Wee1 Inhibitor,ONS76,2.148745
83713,Wnt-C59,ONS76,4.223538
83714,XAV939,ONS76,4.90822
83715,YK-4-279,ONS76,2.75707
83716,ZM447439,ONS76,2.52557
83717,Zoledronate,ONS76,4.336619
83718,alpha-lipoic acid,ONS76,7.954943
83719,glutathione,ONS76,9.595518
83720,5-Fluorouracil,HSC3,4.058194
83721,5-azacytidine,HSC3,2.180241
83722,A-366,HSC3,4.543547
83723,ABT737,HSC3,2.889248
83724,AGI-5198,HSC3,5.424647
83725,AGI-6780,HSC3,5.17562
83726,AGK2,HSC3,4.107429
83727,AMG-319,HSC3,4.770588
83728,AZ6102,HSC3,2.499114
83729,AZD1332,HSC3,2.400338
83730,AZD2014,HSC3,1.658686
83731,AZD3759,HSC3,1.364763
83732,AZD4547,HSC3,2.213643
83733,AZD5153,HSC3,1.490467
83734,AZD5363,HSC3,1.660306
83735,AZD5438,HSC3,1.178838
83736,AZD5582,HSC3,-5.777743
83737,AZD5991,HSC3,3.737208
83738,AZD6738,HSC3,2.278249
83739,AZD7762,HSC3,-0.374189
83740,AZD8055,HSC3,0.074094
83741,AZD8186,HSC3,3.508658
83742,Acetalax,HSC3,6.028353
83743,Afatinib,HSC3,0.586564
83744,Afuresertib,HSC3,1.253722
83745,Alisertib,HSC3,0.925283
83746,Avagacestat,HSC3,4.5429
83747,Axitinib,HSC3,2.983764
83748,BI-2536,HSC3,0.156839
83749,BIBR-1532,HSC3,4.21045
83750,BMS-345541,HSC3,3.142844
83751,BMS-536924,HSC3,1.016909
83752,BMS-754807,HSC3,1.019441
83753,Bleomycin,HSC3,0.405937
83754,Bleomycin (50 uM),HSC3,1.307047
83755,Bortezomib,HSC3,-4.583708
83756,Bosutinib,HSC3,1.316192
83757,Bromosporine,HSC3,3.677051
83758,Buparlisib,HSC3,0.587822
83759,CCT007093,HSC3,4.919864
83760,CPI-637,HSC3,3.809469
83761,CZC24832,HSC3,5.11216
83762,Camptothecin,HSC3,-3.9532
83763,Carmustine,HSC3,5.725729
83764,Cediranib,HSC3,1.580799
83765,Cisplatin,HSC3,1.811622
83766,Crizotinib,HSC3,1.97507
83767,Cyclophosphamide,HSC3,5.32468
83768,Cytarabine,HSC3,-1.677708
83769,Dabrafenib,HSC3,4.110466
83770,Dactinomycin,HSC3,-5.345251
83771,Dactolisib,HSC3,-3.135084
83772,Dihydrorotenone,HSC3,1.469209
83773,Dinaciclib,HSC3,-3.657054
83774,Docetaxel,HSC3,-6.075508
83775,Doramapimod,HSC3,4.516306
83776,EHT-1864,HSC3,3.789294
83777,EPZ004777,HSC3,5.113701
83778,EPZ5676,HSC3,5.70594
83779,Elephantin,HSC3,1.975896
83780,Entinostat,HSC3,3.181399
83781,Epirubicin,HSC3,-2.821299
83782,Erlotinib,HSC3,0.465067
83783,Fludarabine,HSC3,4.293345
83784,Foretinib,HSC3,0.875084
83785,Fulvestrant,HSC3,3.248325
83786,GDC0810,HSC3,4.024546
83787,GNE-317,HSC3,-0.595353
83788,GSK-LSD1,HSC3,2.249104
83789,GSK1904529A,HSC3,4.405747
83790,GSK2110183B,HSC3,3.984572
83791,GSK2578215A,HSC3,3.70628
83792,GSK2606414,HSC3,2.784097
83793,GSK2801,HSC3,4.81738
83794,GSK2830371,HSC3,5.428277
83795,GSK343,HSC3,3.4386
83796,GSK591,HSC3,4.127067
83797,GW441756,HSC3,3.326439
83798,Gallibiscoquinazole,HSC3,2.383353
83799,Gemcitabine,HSC3,-2.29612
83800,I-BET-762,HSC3,4.302014
83801,I-BRD9,HSC3,3.896832
83802,ICL-SIRT078,HSC3,4.703468
83803,Ibrutinib,HSC3,2.579069
83804,Ipatasertib,HSC3,2.744324
83805,Irinotecan,HSC3,1.303746
83806,JNK Inhibitor VIII,HSC3,5.423168
83807,JQ1,HSC3,0.868988
83808,KRAS (G12C) Inhibitor-12,HSC3,2.743536
83809,KU-55933,HSC3,4.746648
83810,L-Oxonoreleagnine,HSC3,2.988844
83811,LCL161,HSC3,3.589695
83812,LGK974,HSC3,4.723022
83813,LJI308,HSC3,4.653037
83814,LMP744,HSC3,-1.582512
83815,LY2109761,HSC3,4.644745
83816,Lapatinib,HSC3,1.110678
83817,Lenalidomide,HSC3,4.763582
83818,Lestaurtinib,HSC3,-0.239357
83819,Linsitinib,HSC3,4.581726
83820,Luminespib,HSC3,-4.051006
83821,MG-132,HSC3,-0.825437
83822,MIM1,HSC3,2.801893
83823,MIRA-1,HSC3,5.300524
83824,MK-1775,HSC3,0.758049
83825,MK-2206,HSC3,2.045022
83826,MK-8776,HSC3,2.556234
83827,ML323,HSC3,5.013713
83828,MN-64,HSC3,5.115851
83829,Methotrexate,HSC3,1.869866
83830,Mirin,HSC3,4.242444
83831,Mitoxantrone,HSC3,0.832307
83832,Motesanib,HSC3,5.427113
83833,N-acetyl cysteine,HSC3,9.03443
83834,NU7441,HSC3,3.236235
83835,NVP-ADW742,HSC3,1.783154
83836,Navitoclax,HSC3,3.167405
83837,Nelarabine,HSC3,6.09811
83838,Nilotinib,HSC3,2.716329
83839,Niraparib,HSC3,5.291583
83840,Nutlin-3a (-),HSC3,4.978783
83841,OF-1,HSC3,4.496466
83842,OSI-027,HSC3,2.221146
83843,OTX015,HSC3,2.141719
83844,Obatoclax Mesylate,HSC3,-1.848559
83845,Olaparib,HSC3,4.644401
83846,Osimertinib,HSC3,-0.134642
83847,Oxaliplatin,HSC3,3.700166
83848,P22077,HSC3,3.872624
83849,PCI-34051,HSC3,5.218773
83850,PD0325901,HSC3,0.421105
83851,PFI-1,HSC3,3.570684
83852,PFI3,HSC3,5.177592
83853,PLX-4720,HSC3,3.373394
83854,POMHEX,HSC3,1.625201
83855,PRIMA-1MET,HSC3,3.485556
83856,PRT062607,HSC3,3.625997
83857,Paclitaxel,HSC3,-4.808082
83858,Palbociclib,HSC3,2.567471
83859,Pevonedistat,HSC3,-0.563507
83860,Picolinici-acid,HSC3,5.288505
83861,Podophyllotoxin bromide,HSC3,-0.611102
83862,RO-3306,HSC3,3.020129
83863,RVX-208,HSC3,4.781432
83864,Rapamycin,HSC3,-3.017456
83865,Refametinib,HSC3,1.646541
83866,Remodelin,HSC3,6.62178
83867,Ribociclib,HSC3,3.997487
83868,Romidepsin,HSC3,-5.728812
83869,Rucaparib,HSC3,3.837981
83870,SB216763,HSC3,4.994955
83871,SB590885,HSC3,4.574113
83872,SCH772984,HSC3,2.323632
83873,SGC-CBP30,HSC3,4.355564
83874,SGC0946,HSC3,2.200458
83875,SN-38,HSC3,-5.568792
83876,Sabutoclax,HSC3,-0.706989
83877,Savolitinib,HSC3,2.610939
83878,Schweinfurthin A,HSC3,0.673178
83879,Selumetinib,HSC3,3.282322
83880,Sepantronium bromide,HSC3,-4.068172
83881,Serdemetan,HSC3,3.246167
83882,Sinularin,HSC3,2.649179
83883,Sorafenib,HSC3,2.135178
83884,Staurosporine,HSC3,-4.951241
83885,Tamoxifen,HSC3,2.31222
